accuracy,precision,recall,f1_score,dataset,execution_time,Tool
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:16,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:28,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:23,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:20,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:42,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:13,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:19,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:16,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:42,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:17,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:42,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:18,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:20,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:28,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:56,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:21,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:28,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:15,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:16,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:28,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:56,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:15,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:17,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:28,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:18,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:56,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:14,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:28,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:42,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:17,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:20,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:42,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:53,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:15,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:17,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:17,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:17,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:25,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:16,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:42,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:18,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:25,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:03,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:18,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:42,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:18,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:27,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:12,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:19,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:26,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:55,AutoGluon
0.9887538374788548,0.9647865378622624,0.926391382405745,0.9451992062280568,androcrawl_limpo.csv,00:01:04,AutoGluon
0.7111777111777112,0.7954230235783634,0.7633943427620632,0.7790796400067923,apcd_permissions_limpo.csv,00:00:14,AutoGluon
0.9866989117291416,0.9890990702148124,0.9897337183188964,0.9894162924951893,drebin215_limpo.csv,00:00:13,AutoGluon
0.9638358654720166,0.7797619047619048,0.5616291532690246,0.6529595015576324,motodroid_all.csv,00:04:18,AutoGluon
0.9624724061810156,0.7167277167277167,0.6291532690246516,0.6700913242009132,motodroid_api_calls.csv,00:02:29,AutoGluon
0.9411764705882352,0.536,0.2154340836012861,0.3073394495412844,motodroid_intents.csv,00:00:43,AutoGluon
0.9465653811193352,0.6627218934911243,0.240085744908896,0.3524783634933123,motodroid_permissions.csv,00:02:54,AutoGluon
0.9884405738988784,0.9646764613941856,0.9233991621783364,0.943586607552362,androcrawl_limpo.csv,00:32:37,QuickAutoML
0.7098457098457098,0.7648985959438378,0.8158069883527455,0.7895330112721418,apcd_permissions_limpo.csv,00:04:41,QuickAutoML
0.9590984974958264,0.9694860813704496,0.9778617710583152,0.9736559139784946,drebin215_limpo.csv,00:02:26,QuickAutoML
0.9410900183710962,0.7604790419161677,0.5134770889487871,0.6130329847144007,motodroid_all.csv,01:04:43,QuickAutoML
0.9574902227512327,0.5454545454545454,0.0711462450592885,0.1258741258741259,motodroid_api_calls.csv,00:22:14,QuickAutoML
0.7758318739054291,0.2608695652173913,0.0512820512820512,0.0857142857142857,motodroid_intents.csv,00:00:53,QuickAutoML
0.8741573033707866,0.5892857142857143,0.22,0.3203883495145631,motodroid_permissions.csv,00:13:34,QuickAutoML
0.987908025812919,0.9653652392947104,0.9174147217235188,0.9407793801779688,androcrawl_limpo.csv,00:32:44,QuickAutoML
0.7078477078477079,0.7642365456821026,0.8128119800332779,0.7877761651346558,apcd_permissions_limpo.csv,00:05:18,QuickAutoML
0.9590984974958264,0.9582027168234064,0.990280777537797,0.9739776951672862,drebin215_limpo.csv,00:02:30,QuickAutoML
0.939742804654011,0.7385496183206107,0.5215633423180593,0.6113744075829385,motodroid_all.csv,01:00:47,QuickAutoML
0.958000340078218,0.5833333333333334,0.0830039525691699,0.1453287197231834,motodroid_api_calls.csv,00:18:17,QuickAutoML
0.7828371278458844,0.2666666666666666,0.0341880341880341,0.0606060606060606,motodroid_intents.csv,00:00:55,QuickAutoML
0.876629213483146,0.6153846153846154,0.2266666666666666,0.3313032886723507,motodroid_permissions.csv,00:14:49,QuickAutoML
0.9883779211828831,0.9672853098458636,0.9201077199281869,0.9431068854470174,androcrawl_limpo.csv,00:31:58,QuickAutoML
0.708069708069708,0.7659741894869374,0.8098169717138103,0.7872856680685864,apcd_permissions_limpo.csv,00:05:33,QuickAutoML
0.9590984974958264,0.9694860813704496,0.9778617710583152,0.9736559139784946,drebin215_limpo.csv,00:02:25,QuickAutoML
0.939987752602572,0.745136186770428,0.5161725067385444,0.6098726114649681,motodroid_all.csv,01:03:08,QuickAutoML
0.958170379187213,0.5945945945945946,0.0869565217391304,0.1517241379310344,motodroid_api_calls.csv,00:19:46,QuickAutoML
0.7810858143607706,0.3181818181818182,0.0598290598290598,0.1007194244604316,motodroid_intents.csv,00:00:56,QuickAutoML
