accuracy,precision,recall,f1_score,dataset,execution_time,Tool
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:54,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:01:55,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:02:10,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:55,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:01:55,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:01:58,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:03:13,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:02:10,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:01:54,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:02:09,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:01:55,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:02:00,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:57,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:01:55,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:02:01,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:54,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:01:58,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:01:57,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:58,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:03:08,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:02:09,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:55,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:02:04,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:02:02,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:02:02,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:02:20,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:01:59,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:58,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:01:56,Auto_Sklearn
0.9877065699314792,0.9872448979591836,0.9932627526467758,0.9902446825523749,drebin215_limpo.csv,00:01:54,Auto_Sklearn
0.9887851638368524,0.9616336633663366,0.9299820466786356,0.945543048372376,androcrawl_limpo.csv,00:01:56,Auto_Sklearn
0.7142857142857143,0.7639016897081413,0.8274542429284526,0.794408945686901,apcd_permissions_limpo.csv,00:02:04,Auto_Sklearn
